policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,segment,fuel_type,max_torque,is_adjustable_steering,is_parking_sensors,displacement,cylinder,steering_type,length,width,is_front_fog_lights,is_brake_assist,is_power_door_locks,is_central_locking,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,is_claim
0.256034492,0.07,0.298076923,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.16280446,0.02,0.423076923,3,34791,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.958997963,0.01,0.298076923,20,8794,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.747626887,0.13,0.423076923,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.111411151,0.0,0.615384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.941935716,0.0,0.673076923,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.067567432,0.08,0.471153846,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.144907553,0.01,0.375,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.614061068,0.1,0.519230769,17,34738,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,1
1.030465206,0.04,0.480769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.831552953,0.06,0.298076923,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.232158315,0.02,0.480769231,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.532123478,0.11,0.423076923,11,27003,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.111891083,0.0,0.740384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.240675145,0.07,0.423076923,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.64146373,0.13,0.298076923,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.880583774,0.07,0.413461538,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.534258343,0.08,0.423076923,15,4076,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.551908658,0.07,0.490384615,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.173729313,0.14,0.5,4,5410,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.628687235,0.0,0.461538462,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.530672478,0.0,0.567307692,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.505049932,0.0,0.634615385,20,8794,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,1
0.735376714,0.01,0.75,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.238956802,0.03,0.673076923,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.14175619,0.17,0.403846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.201999852,0.03,0.567307692,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.073386799,0.05,0.355769231,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.230973361,0.04,0.75,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.154076543,0.04,0.471153846,4,5410,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
1.005130364,0.08,0.307692308,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.011771573,0.0,0.490384615,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.863765459,0.1,0.692307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.224925481,0.02,0.413461538,11,27003,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.713433963,0.14,0.307692308,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.243721512,0.09,0.375,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
1.229439131,0.04,0.403846154,2,6108,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
1.077387269,0.04,0.605769231,20,8794,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,1
0.276585147,0.12,0.586538462,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.236961555,0.08,0.528846154,15,4076,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,1
1.007051155,0.16,0.740384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.100697865,0.09,0.442307692,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.247089328,0.01,0.394230769,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.234860636,0.1,0.730769231,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.081095277,0.03,0.423076923,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.6602878,0.07,0.403846154,4,5410,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.045200908,0.06,0.673076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.005580149,0.1,0.307692308,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.66412338,0.07,0.413461538,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.024527007,0.03,0.384615385,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.591987093,0.02,0.355769231,15,4076,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
0.760307691,0.05,0.461538462,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.69516631,0.13,0.432692308,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.917745108,0.12,0.375,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.878130438,0.02,0.663461538,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.328696271,0.04,0.394230769,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.583381149,0.07,0.451923077,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.004419518,0.09,0.509615385,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.325715152,0.0,0.317307692,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.133891193,0.05,0.759615385,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.918249926,0.07,0.519230769,5,7788,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.660425177,0.0,0.490384615,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.636773137,0.12,0.557692308,16,21622,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.370012811,0.0,0.307692308,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.012985505,0.12,0.413461538,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.589139834,0.0,0.423076923,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.76206197,0.16,0.413461538,18,13051,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.157133297,0.01,0.644230769,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.929342915,0.06,0.355769231,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.728736424,0.01,0.346153846,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.199295123,0.1,0.384615385,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.195032871,0.03,0.451923077,9,35036,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.932188781,0.14,0.298076923,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.573766499,0.1,0.625,2,6108,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
1.168486447,0.11,0.490384615,5,7788,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.628089548,0.14,0.375,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.070988964,0.03,0.365384615,6,290,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.047626426,0.14,0.451923077,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.086411462,0.04,0.567307692,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.087419731,0.22,0.663461538,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.383628303,0.12,0.528846154,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.351376609,0.05,0.480769231,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.11395744,0.03,0.528846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.155201009,0.11,0.740384615,2,6108,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
0.103992924,0.0,0.355769231,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.551831788,0.07,0.346153846,1,73430,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
0.800891231,0.01,0.432692308,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.09243486,0.02,0.538461538,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.220086943,0.11,0.480769231,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.216983082,0.07,0.423076923,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.985379834,0.1,0.307692308,11,27003,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.527936831,0.05,0.557692308,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.970546112,0.04,0.384615385,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.969630624,0.05,0.5,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.440277238,0.0,0.480769231,0,4990,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.235839144,0.1,0.394230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.073273366,0.0,0.461538462,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.044139812,0.06,0.490384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.638033162,0.11,0.432692308,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.2963084,0.1,0.346153846,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.061356447,0.01,0.346153846,9,35036,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.097136506,0.05,0.528846154,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.719775612,0.09,0.432692308,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
0.387669339,0.13,0.509615385,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.690918825,0.14,0.701923077,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.669959747,0.0,0.5,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.197247075,0.12,0.653846154,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.141093185,0.08,0.557692308,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.812265747,0.06,0.298076923,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.196892004,0.08,0.480769231,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.601831421,0.02,0.740384615,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.433939758,0.09,0.75,17,34738,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.783907821,0.03,0.336538462,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.140923761,0.02,0.5,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.403800749,0.2,0.423076923,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.025542934,0.16,0.461538462,6,290,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.262990896,0.06,0.596153846,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.511262536,0.12,0.538461538,1,73430,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
1.21384986,0.03,0.298076923,5,7788,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
1.007149468,0.09,0.5,19,6112,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
0.755747487,0.01,0.538461538,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.003831486,0.1,0.740384615,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.177326367,0.23,0.461538462,13,3264,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.180999634,0.14,0.394230769,4,5410,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.1916112,0.01,0.461538462,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.96218693,0.12,0.5,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.543018814,0.13,0.596153846,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.07437178,0.2,0.788461538,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.13454805,0.01,0.461538462,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.023419833,0.07,0.653846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.926006778,0.01,0.5,18,13051,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.194731394,0.02,0.375,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.39943043,0.0,0.461538462,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.066092366,0.16,0.442307692,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.149450842,0.06,0.490384615,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.003448321,0.05,0.778846154,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.242923197,0.06,0.403846154,18,13051,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,1
0.06528498,0.0,0.451923077,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.571923876,0.01,0.519230769,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.330982272,0.1,0.817307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.975711883,0.07,0.384615385,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.025821128,0.04,0.442307692,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.464686436,0.0,0.461538462,4,5410,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.461625885,0.07,0.490384615,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.429837213,0.11,0.528846154,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.162010373,0.12,0.817307692,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.270768871,0.11,0.346153846,4,5410,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.090926585,0.09,0.509615385,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.533681894,0.0,0.346153846,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.704044095,0.14,0.673076923,18,13051,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.061309608,0.07,0.826923077,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.93403137,0.1,0.336538462,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.508583541,0.0,0.298076923,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.020178471,0.12,0.451923077,3,34791,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
1.201642091,0.02,0.644230769,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.729103333,0.14,0.461538462,11,27003,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
1.067225797,0.15,0.403846154,15,4076,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.882080929,0.15,0.336538462,20,8794,2,1,3,1,1,1497,4,0,3990,1755,0,0,1,1,0,0,1,1,1
1.194604655,0.09,0.451923077,20,8794,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
0.005552149,0.0,0.413461538,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.193060893,0.1,0.423076923,13,3264,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.36964971,0.14,0.644230769,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.023747893,0.1,0.451923077,11,27003,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
0.021957257,0.0,0.298076923,21,17804,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.062732826,0.02,0.403846154,4,5410,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.051096657,0.07,0.557692308,6,290,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.260891668,0.0,0.490384615,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.110245908,0.1,0.75,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.016800111,0.02,0.365384615,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.197816775,0.02,0.394230769,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.47285738,0.0,0.403846154,20,8794,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
1.101938494,0.01,0.480769231,19,6112,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.008797853,0.09,0.442307692,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.114645861,0.11,0.634615385,5,7788,5,0,7,0,1,1196,4,1,3675,1475,0,0,0,0,0,0,0,1,1
1.015256464,0.12,0.461538462,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.132551086,0.04,0.711538462,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.41511995,0.14,0.326923077,20,8794,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.707366317,0.13,0.384615385,5,7788,3,2,0,1,1,1197,4,0,3995,1735,1,1,1,1,1,1,1,1,1
0.126850383,0.0,0.384615385,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.144571095,0.16,0.336538462,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.606814996,0.13,0.423076923,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.372496741,0.13,0.451923077,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.081686765,0.0,0.480769231,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.619811201,0.03,0.375,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.076291891,0.0,0.509615385,15,4076,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.871146594,0.12,0.634615385,15,4076,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
1.0058227,0.08,0.307692308,2,6108,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
1.06533783,0.06,0.644230769,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.045050557,0.12,0.692307692,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.291054257,0.06,0.567307692,11,27003,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.089388169,0.0,0.480769231,7,16206,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.22722343,0.01,0.432692308,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.060370043,0.13,0.355769231,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.067268446,0.01,0.5,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.254971453,0.0,0.538461538,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.788200498,0.02,0.298076923,9,35036,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.492629557,0.13,0.644230769,4,5410,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.661097667,0.09,0.403846154,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.849158007,0.09,0.298076923,17,34738,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.44716551,0.09,0.471153846,11,27003,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.674802815,0.09,0.461538462,1,73430,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.519158065,0.13,0.384615385,17,34738,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.924393565,0.03,0.365384615,15,4076,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.033337259,0.03,0.394230769,3,34791,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.295979164,0.13,0.509615385,5,7788,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.801407825,0.01,0.5,17,34738,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
0.374395676,0.0,0.375,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.32618057,0.01,0.442307692,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.376982571,0.01,0.711538462,5,7788,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.242207057,0.0,0.634615385,17,34738,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.099149262,0.03,0.394230769,5,7788,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.185603404,0.18,0.557692308,17,34738,3,1,2,1,1,1498,4,0,3995,1695,1,0,1,1,1,1,1,1,1
0.354092468,0.12,0.355769231,3,34791,0,2,8,0,0,999,3,0,3731,1579,0,0,1,1,0,1,1,1,1
0.42212976,0.0,0.403846154,15,4076,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
1.043328021,0.12,0.298076923,20,8794,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
1.163085121,0.02,0.663461538,21,17804,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.234959756,0.03,0.432692308,5,7788,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
0.712995038,0.13,0.519230769,3,34791,4,1,4,1,1,1493,4,2,4300,1790,1,1,1,1,1,0,1,1,1
0.092381403,0.07,0.375,17,34738,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
0.126504983,0.01,0.288461538,11,27003,0,0,5,0,1,796,3,2,3445,1515,0,0,0,0,0,0,0,1,1
0.878333533,0.06,0.634615385,19,6112,2,2,0,1,1,1197,4,0,3990,1745,1,1,1,1,1,1,1,1,1
1.078211962,0.03,0.596153846,20,8794,1,0,6,0,1,998,3,2,3655,1620,0,0,1,1,0,0,1,1,1
1.05264035,0.04,0.423076923,11,27003,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
1.127502295,0.03,0.365384615,20,8794,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
0.923075514,0.11,0.625,1,73430,2,2,0,1,1,1197,4,0,3845,1735,1,1,1,1,1,1,1,1,1
